Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
Standard_Class,Corporate,United States,New_York_City,New_York,10024,East,Office_Supplies,Paper,25.92,4,0.0,12.4416
Second_Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Bookcases,349.965,7,0.5,-216.9783
Second_Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office_Supplies,Art,22.32,5,0.2,5.301
Standard_Class,Corporate,United States,Columbus,Indiana,47201,Central,Office_Supplies,Paper,158.28,6,0.0,72.8088
Standard_Class,Corporate,United States,Columbus,Indiana,47201,Central,Office_Supplies,Binders,497.94,3,0.0,224.073
Standard_Class,Consumer,United States,Long_Beach,New_York,11561,East,Office_Supplies,Appliances,533.94,3,0.0,154.8426
Standard_Class,Consumer,United States,Long_Beach,New_York,11561,East,Office_Supplies,Paper,167.94,3,0.0,82.2906
Standard_Class,Consumer,United States,Long_Beach,New_York,11561,East,Furniture,Furnishings,31.68,6,0.0,9.8208
First_Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Furniture,Chairs,170.786,1,0.3,0.0
Standard_Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Bookcases,198.744,4,0.3,0.0
First_Class,Home_Office,United States,Denver,Colorado,80219,West,Technology,Accessories,63.824,2,0.2,13.5626
Second_Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,435.168,4,0.2,-59.8356
Second_Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,48.58,1,0.0,7.7728
First_Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Accessories,47.976,3,0.2,8.3958
First_Class,Corporate,United States,Houston,Texas,77070,Central,Office_Supplies,Paper,20.736,4,0.2,7.2576
Standard_Class,Consumer,United States,Los_Angeles,California,90045,West,Office_Supplies,Art,26.46,9,0.0,11.907
Standard_Class,Consumer,United States,Los_Angeles,California,90045,West,Office_Supplies,Paper,49.12,4,0.0,23.0864
Standard_Class,Consumer,United States,Los_Angeles,California,90045,West,Office_Supplies,Fasteners,15.0,3,0.0,7.2
Standard_Class,Corporate,United States,Newport_News,Virginia,23602,South,Office_Supplies,Storage,194.7,5,0.0,9.735
Standard_Class,Corporate,United States,Newport_News,Virginia,23602,South,Furniture,Tables,591.32,4,0.0,112.3508
Standard_Class,Corporate,United States,Newport_News,Virginia,23602,South,Office_Supplies,Art,2.84,1,0.0,0.8804
Standard_Class,Corporate,United States,Los_Angeles,California,90036,West,Office_Supplies,Storage,221.96,2,0.0,4.4392
Standard_Class,Corporate,United States,Los_Angeles,California,90036,West,Technology,Accessories,236.0,4,0.0,40.12
Second_Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,41.94,2,0.0,15.0984
Second_Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Phones,52.792,1,0.2,4.6193
First_Class,Home_Office,United States,Omaha,Nebraska,68104,Central,Furniture,Chairs,563.94,3,0.0,112.788
Second_Class,Consumer,United States,Morristown,New_Jersey,7960,East,Office_Supplies,Art,17.94,3,0.0,4.485
First_Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office_Supplies,Storage,422.856,3,0.2,15.8571
Standard_Class,Corporate,United States,New_York_City,New_York,10024,East,Furniture,Chairs,127.764,2,0.1,2.8392
Standard_Class,Corporate,United States,Springfield,Virginia,22153,South,Office_Supplies,Labels,14.4,5,0.0,6.624
Standard_Class,Corporate,United States,Springfield,Virginia,22153,South,Office_Supplies,Paper,122.97,3,0.0,60.2553
Standard_Class,Corporate,United States,Springfield,Virginia,22153,South,Office_Supplies,Art,9.32,4,0.0,2.7028
Standard_Class,Corporate,United States,Springfield,Virginia,22153,South,Office_Supplies,Binders,122.94,3,0.0,59.0112
Standard_Class,Consumer,United States,Roseville,California,95661,West,Furniture,Furnishings,17.31,3,0.0,5.193
Standard_Class,Consumer,United States,Rockford,Illinois,61107,Central,Office_Supplies,Art,128.744,7,0.2,12.8744
Standard_Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,58.248,9,0.2,11.6496
Standard_Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,71.246,2,0.3,-19.3382
Standard_Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office_Supplies,Art,7.872,3,0.2,0.5904
Standard_Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,887.271,3,0.3,-63.3765
Standard_Class,Consumer,United States,Detroit,Michigan,48234,Central,Office_Supplies,Binders,146.86,7,0.0,70.4928
Standard_Class,Consumer,United States,Detroit,Michigan,48234,Central,Office_Supplies,Binders,36.56,4,0.0,18.28
Standard_Class,Corporate,United States,Los_Angeles,California,90004,West,Technology,Phones,225.576,3,0.2,22.5576
Standard_Class,Consumer,United States,Springfield,Oregon,97477,West,Office_Supplies,Art,5.248,2,0.2,0.4592
Standard_Class,Consumer,United States,Springfield,Oregon,97477,West,Office_Supplies,Art,38.256,3,0.2,4.782
Standard_Class,Consumer,United States,Springfield,Oregon,97477,West,Office_Supplies,Paper,40.24,5,0.2,13.078
Standard_Class,Consumer,United States,Springfield,Oregon,97477,West,Technology,Machines,29.925,5,0.7,-21.945
Standard_Class,Consumer,United States,Springfield,Oregon,97477,West,Office_Supplies,Paper,148.704,6,0.2,46.47
Standard_Class,Consumer,United States,Springfield,Oregon,97477,West,Technology,Accessories,55.92,10,0.2,16.776
Standard_Class,Corporate,United States,Providence,Rhode_Island,2908,East,Office_Supplies,Paper,12.96,2,0.0,6.2208
Standard_Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,25.176,3,0.6,-33.3582
Standard_Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,5.584,2,0.6,-1.6752
Standard_Class,Consumer,United States,Chicago,Illinois,60623,Central,Office_Supplies,Storage,1297.368,9,0.2,97.3026
First_Class,Consumer,United States,Dallas,Texas,75220,Central,Office_Supplies,Storage,264.32,2,0.2,19.824
Standard_Class,Consumer,United States,San_Francisco,California,94122,West,Office_Supplies,Art,22.96,7,0.0,6.6584
First_Class,Consumer,United States,Moreno_Valley,California,92553,West,Office_Supplies,Paper,19.44,3,0.0,9.3312
First_Class,Consumer,United States,Garden_City,Kansas,67846,Central,Office_Supplies,Paper,9.54,2,0.0,4.293
First_Class,Consumer,United States,Garden_City,Kansas,67846,Central,Office_Supplies,Fasteners,5.81,1,0.0,1.8011
First_Class,Consumer,United States,Garden_City,Kansas,67846,Central,Office_Supplies,Art,5.76,2,0.0,1.728
Second_Class,Consumer,United States,New_York_City,New_York,10035,East,Furniture,Furnishings,14.91,3,0.0,4.6221
Standard_Class,Corporate,United States,Orlando,Florida,32839,South,Office_Supplies,Binders,6.642,9,0.7,-4.428
Standard_Class,Consumer,United States,Watertown,New_York,13601,East,Office_Supplies,Paper,18.54,2,0.0,8.7138
Standard_Class,Consumer,United States,Watertown,New_York,13601,East,Office_Supplies,Binders,679.96,5,0.2,220.987
First_Class,Corporate,United States,Los_Angeles,California,90032,West,Furniture,Tables,189.576,1,0.2,9.4788
First_Class,Corporate,United States,Los_Angeles,California,90032,West,Technology,Phones,71.96,5,0.2,7.196
Standard_Class,Consumer,United States,Los_Angeles,California,90004,West,Technology,Phones,539.92,5,0.2,47.243
Standard_Class,Consumer,United States,Los_Angeles,California,90004,West,Furniture,Chairs,725.344,4,0.2,54.4008
Standard_Class,Consumer,United States,Los_Angeles,California,90004,West,Office_Supplies,Art,7.44,3,0.0,2.604
Standard_Class,Home_Office,United States,Newark,Delaware,19711,East,Office_Supplies,Appliances,39.48,1,0.0,11.0544
Second_Class,Home_Office,United States,Detroit,Michigan,48234,Central,Office_Supplies,Appliances,850.5,5,0.1,245.7
Second_Class,Home_Office,United States,Detroit,Michigan,48234,Central,Furniture,Furnishings,75.33,9,0.0,19.5858
Second_Class,Corporate,United States,Phoenix,Arizona,85023,West,Office_Supplies,Appliances,325.632,6,0.2,28.4928
Second_Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Accessories,23.344,2,0.2,-1.459
Second_Class,Corporate,United States,Phoenix,Arizona,85023,West,Office_Supplies,Labels,16.52,5,0.2,5.369
First_Class,Home_Office,United States,Brownsville,Texas,78521,Central,Office_Supplies,Envelopes,335.72,5,0.2,113.3055
First_Class,Home_Office,United States,Brownsville,Texas,78521,Central,Technology,Phones,251.944,7,0.2,88.1804
First_Class,Home_Office,United States,Brownsville,Texas,78521,Central,Furniture,Chairs,127.302,7,0.3,-9.093
Second_Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,1207.84,8,0.0,314.0384
Second_Class,Consumer,United States,Louisville,Kentucky,40214,South,Office_Supplies,Binders,12.53,1,0.0,5.8891
Second_Class,Consumer,United States,Louisville,Kentucky,40214,South,Office_Supplies,Art,34.58,1,0.0,10.0282
Second_Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,300.98,1,0.0,87.2842
Second_Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,258.75,3,0.0,77.625
Standard_Class,Corporate,United States,Newark,Delaware,19711,East,Office_Supplies,Art,59.52,3,0.0,15.4752
Standard_Class,Corporate,United States,Newark,Delaware,19711,East,Office_Supplies,Envelopes,57.96,7,0.0,27.2412
Standard_Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,Bookcases,441.96,2,0.0,101.6508
Standard_Class,Corporate,United States,Newark,Delaware,19711,East,Office_Supplies,Paper,68.04,6,0.0,33.3396
First_Class,Home_Office,United States,Pueblo,Colorado,81001,West,Office_Supplies,Binders,17.904,4,0.7,-14.92
First_Class,Home_Office,United States,Pueblo,Colorado,81001,West,Office_Supplies,Binders,11.976,4,0.7,-9.1816
First_Class,Home_Office,United States,Pueblo,Colorado,81001,West,Technology,Accessories,67.96,5,0.2,0.8495
Standard_Class,Corporate,United States,Los_Angeles,California,90036,West,Furniture,Chairs,892.224,3,0.2,89.2224
Standard_Class,Consumer,United States,Greenville,North_Carolina,27834,South,Technology,Machines,1299.99,2,0.5,-571.9956
First_Class,Corporate,United States,San_Francisco,California,94110,West,Office_Supplies,Binders,4.544,2,0.2,1.6472
First_Class,Corporate,United States,San_Francisco,California,94110,West,Furniture,Chairs,1352.032,4,0.2,84.502
Standard_Class,Corporate,United States,Marion,Ohio,43302,East,Furniture,Tables,1548.99,9,0.4,-464.697
Standard_Class,Corporate,United States,Marion,Ohio,43302,East,Office_Supplies,Envelopes,19.872,3,0.2,6.7068
First_Class,Consumer,United States,Dallas,Texas,75081,Central,Technology,Accessories,119.448,3,0.2,-13.4379
First_Class,Consumer,United States,Dallas,Texas,75081,Central,Office_Supplies,Storage,118.16,2,0.2,-25.109
Standard_Class,Corporate,United States,Huntsville,Alabama,35810,South,Office_Supplies,Art,19.56,4,0.0,5.4768
Second_Class,Consumer,United States,Las_Vegas,Nevada,89115,West,Furniture,Furnishings,80.96,4,0.0,29.1456
Second_Class,Consumer,United States,Las_Vegas,Nevada,89115,West,Office_Supplies,Paper,25.92,4,0.0,12.4416
Same_Day,Home_Office,United States,Los_Angeles,California,90049,West,Office_Supplies,Appliances,106.96,2,0.0,31.0184
Same_Day,Home_Office,United States,Los_Angeles,California,90049,West,Furniture,Furnishings,187.76,4,0.0,76.9816
First_Class,Home_Office,United States,Lakewood,Ohio,44107,East,Office_Supplies,Binders,76.776,4,0.7,-53.7432
Standard_Class,Corporate,United States,Fremont,Nebraska,68025,Central,Office_Supplies,Binders,53.9,5,0.0,25.872
Standard_Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,76.728,3,0.6,-53.7096
Standard_Class,Consumer,United States,Huntsville,Texas,77340,Central,Office_Supplies,Binders,10.43,7,0.8,-18.2525
First_Class,Consumer,United States,Los_Angeles,California,90036,West,Office_Supplies,Art,99.2,5,0.0,25.792
Standard_Class,Consumer,United States,Asheville,North_Carolina,28806,South,Office_Supplies,Art,15.92,5,0.2,2.786
Standard_Class,Corporate,United States,Bossier_City,Louisiana,71111,South,Furniture,Furnishings,129.92,4,0.0,10.3936
Standard_Class,Home_Office,United States,Providence,Rhode_Island,2908,East,Office_Supplies,Binders,30.4,1,0.0,13.984
Standard_Class,Home_Office,United States,Providence,Rhode_Island,2908,East,Office_Supplies,Storage,119.1,3,0.0,34.539
Second_Class,Home_Office,United States,Everett,Massachusetts,2149,East,Office_Supplies,Paper,40.08,6,0.0,19.2384
Second_Class,Home_Office,United States,Everett,Massachusetts,2149,East,Office_Supplies,Paper,59.94,3,0.0,28.1718
Second_Class,Home_Office,United States,Everett,Massachusetts,2149,East,Technology,Accessories,259.98,2,0.0,88.3932
Second_Class,Home_Office,United States,Everett,Massachusetts,2149,East,Furniture,Bookcases,170.98,1,0.0,32.4862
Second_Class,Home_Office,United States,Everett,Massachusetts,2149,East,Furniture,Furnishings,38.97,3,0.0,4.6764
Second_Class,Home_Office,United States,Everett,Massachusetts,2149,East,Office_Supplies,Paper,154.9,5,0.0,69.705
Second_Class,Home_Office,United States,Everett,Massachusetts,2149,East,Furniture,Tables,446.068,4,0.3,0.0
Second_Class,Consumer,United States,Rancho_Cucamonga,California,91730,West,Office_Supplies,Appliances,152.94,3,0.0,41.2938
Same_Day,Consumer,United States,Charlotte,North_Carolina,28205,South,Technology,Accessories,23.472,3,0.2,4.9878
Standard_Class,Home_Office,United States,Providence,Rhode_Island,2908,East,Office_Supplies,Paper,195.64,4,0.0,91.9508
Standard_Class,Home_Office,United States,Providence,Rhode_Island,2908,East,Office_Supplies,Paper,14.94,3,0.0,7.0218
Standard_Class,Home_Office,United States,Providence,Rhode_Island,2908,East,Technology,Accessories,1687.8,4,0.0,742.632
Standard_Class,Home_Office,United States,Providence,Rhode_Island,2908,East,Furniture,Bookcases,341.96,2,0.0,78.6508
Standard_Class,Home_Office,United States,Providence,Rhode_Island,2908,East,Furniture,Chairs,605.88,6,0.0,151.47
First_Class,Home_Office,United States,Midland,Michigan,48640,Central,Office_Supplies,Appliances,186.732,1,0.1,41.496
Standard_Class,Consumer,United States,Rochester,New_York,14609,East,Office_Supplies,Binders,26.424,9,0.2,9.5787
Standard_Class,Consumer,United States,Rochester,New_York,14609,East,Technology,Phones,625.99,1,0.0,187.797
Standard_Class,Corporate,United States,Jackson,Michigan,49201,Central,Furniture,Tables,1568.61,9,0.0,329.4081
Standard_Class,Corporate,United States,Jackson,Michigan,49201,Central,Office_Supplies,Binders,17.3,1,0.0,8.304
Standard_Class,Corporate,United States,Jackson,Michigan,49201,Central,Technology,Accessories,160.0,8,0.0,62.4
First_Class,Corporate,United States,Suffolk,Virginia,23434,South,Office_Supplies,Appliances,179.94,3,0.0,50.3832
First_Class,Corporate,United States,Suffolk,Virginia,23434,South,Furniture,Tables,872.94,3,0.0,157.1292
First_Class,Corporate,United States,Suffolk,Virginia,23434,South,Office_Supplies,Paper,12.96,2,0.0,6.2208
Standard_Class,Consumer,United States,Brentwood,California,94513,West,Office_Supplies,Labels,88.8,6,0.0,44.4
Standard_Class,Consumer,United States,Brentwood,California,94513,West,Technology,Phones,319.968,4,0.2,35.9964
Same_Day,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,167.888,7,0.2,14.6902
First_Class,Home_Office,United States,Houston,Texas,77036,Central,Office_Supplies,Paper,163.96,5,0.2,59.4355
First_Class,Home_Office,United States,Houston,Texas,77036,Central,Office_Supplies,Binders,5.232,4,0.8,-8.1096
Standard_Class,Home_Office,United States,Lawrence,Massachusetts,1841,East,Technology,Copiers,1199.98,2,0.0,467.9922
Standard_Class,Home_Office,United States,Lawrence,Massachusetts,1841,East,Office_Supplies,Storage,73.85,1,0.0,2.2155
Standard_Class,Home_Office,United States,Lawrence,Massachusetts,1841,East,Office_Supplies,Supplies,25.71,3,0.0,6.6846
Standard_Class,Home_Office,United States,Lawrence,Massachusetts,1841,East,Office_Supplies,Fasteners,17.28,6,0.0,8.1216
Standard_Class,Home_Office,United States,Lawrence,Massachusetts,1841,East,Furniture,Tables,526.582,2,0.3,-52.6582
Standard_Class,Consumer,United States,Detroit,Michigan,48234,Central,Office_Supplies,Paper,11.56,2,0.0,5.6644
Standard_Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Phones,209.97,3,0.0,58.7916
Standard_Class,Consumer,United States,Detroit,Michigan,48234,Central,Furniture,Tables,447.84,4,0.0,98.5248
Standard_Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Accessories,479.97,3,0.0,163.1898
Standard_Class,Consumer,United States,Detroit,Michigan,48234,Central,Office_Supplies,Art,8.64,3,0.0,2.5056
Standard_Class,Corporate,United States,Orem,Utah,84057,West,Office_Supplies,Art,11.68,2,0.0,4.2048
Standard_Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,40.776,3,0.2,0.5097
Standard_Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office_Supplies,Binders,13.698,3,0.7,-9.5886
Standard_Class,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,87.8,5,0.2,32.925
Second_Class,Consumer,United States,Fayetteville,North_Carolina,28314,South,Furniture,Furnishings,77.952,3,0.2,15.5904
Second_Class,Consumer,United States,Fayetteville,North_Carolina,28314,South,Office_Supplies,Storage,147.184,2,0.2,-29.4368
Second_Class,Consumer,United States,Fayetteville,North_Carolina,28314,South,Office_Supplies,Paper,47.952,3,0.2,16.1838
First_Class,Consumer,United States,Los_Angeles,California,90032,West,Office_Supplies,Appliances,250.26,6,0.0,72.5754
Standard_Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,40.776,3,0.2,0.5097
Standard_Class,Corporate,United States,Colorado_Springs,Colorado,80906,West,Office_Supplies,Paper,29.6,5,0.2,9.25
Standard_Class,Corporate,United States,Colorado_Springs,Colorado,80906,West,Office_Supplies,Binders,1.938,2,0.7,-1.3566
Standard_Class,Corporate,United States,Los_Angeles,California,90032,West,Technology,Accessories,159.96,4,0.0,51.1872
Standard_Class,Corporate,United States,New_York_City,New_York,10009,East,Office_Supplies,Art,59.52,3,0.0,15.4752
Standard_Class,Corporate,United States,New_York_City,New_York,10009,East,Office_Supplies,Envelopes,17.48,2,0.0,8.2156
Standard_Class,Corporate,United States,New_York_City,New_York,10009,East,Office_Supplies,Binders,13.168,2,0.2,4.6088
Standard_Class,Home_Office,United States,San_Francisco,California,94109,West,Office_Supplies,Appliances,40.74,3,0.0,12.222
Standard_Class,Corporate,United States,Austin,Texas,78745,Central,Furniture,Chairs,179.886,1,0.3,-2.5698
Standard_Class,Consumer,United States,Cleveland,Ohio,44105,East,Office_Supplies,Appliances,286.256,1,0.2,17.891
Standard_Class,Consumer,United States,Cleveland,Ohio,44105,East,Office_Supplies,Storage,24.224,2,0.2,-4.8448
Standard_Class,Consumer,United States,Cleveland,Ohio,44105,East,Office_Supplies,Storage,331.536,3,0.2,-82.884
Second_Class,Home_Office,United States,New_York_City,New_York,10009,East,Office_Supplies,Art,17.52,3,0.0,6.3072
Standard_Class,Consumer,United States,El_Paso,Texas,79907,Central,Office_Supplies,Art,17.856,4,0.2,4.2408
Standard_Class,Home_Office,United States,Tallahassee,Florida,32303,South,Technology,Accessories,431.976,3,0.2,-75.5958
Standard_Class,Home_Office,United States,Seattle,Washington,98103,West,Furniture,Chairs,291.136,4,0.2,-25.4744
First_Class,Home_Office,United States,Dallas,Texas,75220,Central,Office_Supplies,Envelopes,114.848,4,0.2,35.89
Standard_Class,Consumer,United States,Houston,Texas,77070,Central,Office_Supplies,Paper,10.688,2,0.2,3.7408
Second_Class,Consumer,United States,Springfield,Ohio,45503,East,Office_Supplies,Paper,15.232,4,0.2,5.5216
Standard_Class,Consumer,United States,Seattle,Washington,98103,West,Office_Supplies,Art,12.42,3,0.0,5.2164
Standard_Class,Consumer,United States,New_York_City,New_York,10024,East,Office_Supplies,Binders,70.368,4,0.2,26.388
First_Class,Consumer,United States,Charlotte,North_Carolina,28205,South,Office_Supplies,Art,12.672,9,0.2,1.4256
Standard_Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Phones,89.95,5,0.0,43.176
Standard_Class,Home_Office,United States,San_Francisco,California,94110,West,Office_Supplies,Paper,6.58,2,0.0,3.0268
Standard_Class,Home_Office,United States,San_Francisco,California,94110,West,Technology,Accessories,94.99,1,0.0,28.497
Second_Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Phones,35.12,2,0.2,13.17
Standard_Class,Consumer,United States,Los_Angeles,California,90036,West,Office_Supplies,Paper,25.92,4,0.0,12.4416
Standard_Class,Corporate,United States,Waterbury,Connecticut,6708,East,Office_Supplies,Binders,7.96,2,0.0,3.7412
Standard_Class,Corporate,United States,Waterbury,Connecticut,6708,East,Technology,Phones,566.97,3,0.0,153.0819
Standard_Class,Corporate,United States,Waterbury,Connecticut,6708,East,Office_Supplies,Art,9.84,3,0.0,2.8536
Standard_Class,Home_Office,United States,Chicago,Illinois,60610,Central,Technology,Accessories,25.488,2,0.2,4.779
Second_Class,Home_Office,United States,Long_Beach,New_York,11561,East,Office_Supplies,Fasteners,7.56,6,0.0,0.3024
Standard_Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,60.84,3,0.0,19.4688
Standard_Class,Consumer,United States,Arlington,Virginia,22204,South,Office_Supplies,Storage,450.04,2,0.0,58.5052
Standard_Class,Consumer,United States,Arlington,Virginia,22204,South,Office_Supplies,Binders,34.6,2,0.0,16.608
Standard_Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,467.97,3,0.0,140.391
Standard_Class,Consumer,United States,Arlington,Virginia,22204,South,Office_Supplies,Binders,33.02,2,0.0,15.8496
First_Class,Corporate,United States,Jacksonville,North_Carolina,28540,South,Furniture,Furnishings,17.088,2,0.2,1.068
Second_Class,Corporate,United States,Columbus,Ohio,43229,East,Office_Supplies,Art,3.008,2,0.2,0.3384
Standard_Class,Consumer,United States,Charlotte,North_Carolina,28205,South,Office_Supplies,Paper,268.24,7,0.2,93.884
Standard_Class,Consumer,United States,Charlotte,North_Carolina,28205,South,Technology,Accessories,431.16,5,0.2,107.79
Second_Class,Corporate,United States,Buffalo,New_York,14215,East,Technology,Phones,43.6,4,0.0,12.208
Second_Class,Corporate,United States,Buffalo,New_York,14215,East,Furniture,Furnishings,154.95,3,0.0,30.99
Standard_Class,Consumer,United States,Memphis,Tennessee,38109,South,Office_Supplies,Paper,42.208,2,0.2,13.7176
First_Class,Consumer,United States,Plano,Texas,75023,Central,Office_Supplies,Paper,10.368,2,0.2,3.6288
First_Class,Home_Office,United States,Salem,Oregon,97301,West,Office_Supplies,Art,2.224,1,0.2,0.556
Standard_Class,Consumer,United States,Columbus,Georgia,31907,South,Office_Supplies,Envelopes,74.52,9,0.0,35.0244
Same_Day,Corporate,United States,Columbia,Maryland,21044,East,Office_Supplies,Art,17.52,3,0.0,5.256
Same_Day,Corporate,United States,Columbia,Maryland,21044,East,Furniture,Chairs,1779.9,5,0.0,373.779
Same_Day,Corporate,United States,Columbia,Maryland,21044,East,Office_Supplies,Art,219.9,5,0.0,59.373
First_Class,Consumer,United States,Portland,Oregon,97206,West,Office_Supplies,Art,7.152,3,0.2,0.7152
Standard_Class,Consumer,United States,Tallahassee,Florida,32303,South,Office_Supplies,Paper,26.72,5,0.2,9.352
Same_Day,Corporate,United States,Riverside,California,92503,West,Technology,Phones,1039.728,2,0.2,90.9762
Same_Day,Corporate,United States,Riverside,California,92503,West,Office_Supplies,Appliances,45.96,2,0.0,13.788
Standard_Class,Consumer,United States,Lancaster,Ohio,43130,East,Office_Supplies,Binders,456.588,2,0.7,-304.392
Standard_Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,59.976,3,0.2,11.9952
First_Class,Consumer,United States,San_Francisco,California,94109,West,Office_Supplies,Envelopes,6.12,3,0.0,2.8764
Standard_Class,Home_Office,United States,Moreno_Valley,California,92553,West,Office_Supplies,Appliances,10.98,1,0.0,2.9646
Standard_Class,Home_Office,United States,Moreno_Valley,California,92553,West,Office_Supplies,Fasteners,7.86,3,0.0,3.6156
Standard_Class,Home_Office,United States,Moreno_Valley,California,92553,West,Office_Supplies,Storage,51.45,3,0.0,13.8915
Standard_Class,Home_Office,United States,Moreno_Valley,California,92553,West,Office_Supplies,Binders,37.056,3,0.2,13.896
Standard_Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office_Supplies,Appliances,203.92,4,0.0,55.0584
Standard_Class,Consumer,United States,Chesapeake,Virginia,23320,South,Technology,Phones,29.56,4,0.0,7.9812
Standard_Class,Consumer,United States,Chicago,Illinois,60623,Central,Office_Supplies,Binders,8.568,3,0.8,-14.5656
Second_Class,Corporate,United States,Charlotte,North_Carolina,28205,South,Office_Supplies,Storage,45.248,2,0.2,3.9592
Second_Class,Corporate,United States,Charlotte,North_Carolina,28205,South,Furniture,Tables,876.3,10,0.4,-292.1
Second_Class,Corporate,United States,Charlotte,North_Carolina,28205,South,Office_Supplies,Supplies,185.376,2,0.2,-34.758
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Labels,25.06,2,0.0,11.7782
First_Class,Consumer,United States,Chicago,Illinois,60653,Central,Office_Supplies,Binders,2.89,1,0.8,-4.7685
First_Class,Consumer,United States,Chicago,Illinois,60653,Central,Office_Supplies,Fasteners,7.896,3,0.2,2.4675
First_Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,22.608,3,0.6,-10.1736
First_Class,Consumer,United States,Chicago,Illinois,60653,Central,Office_Supplies,Paper,30.528,8,0.2,9.54
Same_Day,Home_Office,United States,Philadelphia,Pennsylvania,19120,East,Office_Supplies,Binders,4.842,3,0.7,-3.3894
Standard_Class,Corporate,United States,Chicago,Illinois,60623,Central,Office_Supplies,Binders,1.8,5,0.8,-2.88
First_Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Accessories,39.984,2,0.2,-1.4994
Second_Class,Corporate,United States,Las_Vegas,Nevada,89115,West,Office_Supplies,Paper,32.4,5,0.0,15.876
Second_Class,Corporate,United States,Las_Vegas,Nevada,89115,West,Office_Supplies,Paper,97.88,2,0.0,48.94
Standard_Class,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Phones,307.168,4,0.2,30.7168
Standard_Class,Corporate,United States,Middletown,Connecticut,6457,East,Office_Supplies,Binders,26.9,5,0.0,13.181
First_Class,Corporate,United States,New_York_City,New_York,10035,East,Office_Supplies,Envelopes,47.01,3,0.0,22.0947
First_Class,Corporate,United States,New_York_City,New_York,10035,East,Technology,Phones,469.99,1,0.0,136.2971
First_Class,Corporate,United States,New_York_City,New_York,10035,East,Furniture,Chairs,207.846,3,0.1,2.3094
Standard_Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office_Supplies,Storage,324.744,3,0.2,-77.1267
Second_Class,Consumer,United States,Fresno,California,93727,West,Furniture,Furnishings,40.48,2,0.0,14.5728
Standard_Class,Home_Office,United States,Franklin,Tennessee,37064,South,Office_Supplies,Labels,12.0,4,0.2,4.2
Standard_Class,Home_Office,United States,Franklin,Tennessee,37064,South,Office_Supplies,Storage,720.064,4,0.2,-63.0056
Standard_Class,Home_Office,United States,Franklin,Tennessee,37064,South,Office_Supplies,Storage,25.424,1,0.2,-4.767
Standard_Class,Home_Office,United States,Franklin,Tennessee,37064,South,Office_Supplies,Art,2.816,2,0.2,0.3168
Standard_Class,Home_Office,United States,Franklin,Tennessee,37064,South,Office_Supplies,Binders,3.204,2,0.7,-2.5632
Standard_Class,Consumer,United States,Raleigh,North_Carolina,27604,South,Office_Supplies,Binders,30.828,7,0.7,-24.6624
